IDRECHERCHE;JOURNEE;GamesPlayed;Minutes;Starts;SubOn;SubOff;YellowCards;YellowRedCards;RedCards;Goals;Assists;SecondaryAssists;Shots;ShotsOnGoal;Interceptions;Crosses;AccurateCrosses;ChancesCreated;Blocks;TotalTackles;TacklesWon;FoulsCommitted;FoulsSuffered;Passes;AttemptedPasses;AccurateCrosses-OpenPlay;AerialsWon;BigChancesCreated;BallRecoveries;Dribbles;DuelsWon;Touches;TouchesInBox;ShotsInsideBox;ShotsOutsideBox;ShotsOnGoalInsideBox;ShotsOnGoalOutsideBox;GoalsInsideBox;GoalsOutsideBox;Dispossessed;OwnGoals;PenaltyKicksTaken;PenaltyKickGoals;PenaltyKickMisses;PenaltyKicksSaved;CornersTaken;CornerCrosses;CornersWon;FreeKickCrosses;FreeKickAccurateCrosses;FreeKickShots;FreeKickShotsOnGoal;FreeKickGoals;GoalsConceded;CleanSheets;Saves;SavesFromShotsInsideBox;SavesFromShotsOutsideBox;AccurateKeeperSweeper;PenaltyConceded;PenaltiesFaced;PenaltySaves;Clearances;EffectiveClearances;Punches;6ButPrisSansPenal;5ButPrisSansPenal;4ButPrisSansPenal;3ButPrisSansPenal;2ButPrisSansPenal;1ButPrisSansPenal;CRouge60;CRouge75;CRouge80;CRouge85;CentreRate;Clean60;Clean60D;Ecart-5;Ecart-4;Ecart-3;Ecart-2;Ecart+2;Ecart+3;Ecart+4;GrossOccazRate;MalusDefaite;15PassOK30;15PassOK40;15PassOK50;15PassOK90;15PassOK95;15PassOK100;25PassOK30;25PassOK40;25PassOK50;25PassOK90;25PassOK95;25PassOK100;TackleLost;TirPasCadre;80BallonsTouch;90BallonsTouch;100BallonsTouch;BonusVict;CoupFrancRate
JohnssonKarl-JohanGUI;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11;30;0;1;0;7;0;1;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
IkokoJordanGUI;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;1;3;1;1;0;1;1;1;0;23;27;1;1;1;3;0;2;50;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Amian_AdouKelvinTOU;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;5;5;1;0;37;41;0;1;0;10;3;9;71;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0
SomaliaTOU;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;5;1;5;13;22;0;1;0;3;1;12;49;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
MichelMathieuANG;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;38;0;0;0;13;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
Jean-TahratMehdiANG;201709;1;90;1;0;0;1;0;0;0;0;0;0;0;3;1;0;0;1;1;1;3;3;20;34;0;7;0;3;0;11;51;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
MarianoLYO;201709;1;90;1;0;0;0;0;0;1;0;0;6;2;0;0;0;0;1;1;1;2;0;19;28;0;3;0;1;2;6;47;6;3;3;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;1;1
LewczukIgorBDX;201709;1;90;1;0;0;1;0;0;0;0;0;0;0;1;4;1;2;0;3;3;4;1;39;47;1;1;0;4;0;5;64;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
LacroixLeoETI;201709;1;90;1;0;0;0;0;0;0;0;0;2;0;1;0;0;1;1;1;1;1;1;62;68;0;4;0;9;0;6;83;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;1;0;0;1;0
BissoumaYvesLIL;201709;1;90;1;0;0;0;0;0;0;0;0;1;0;1;2;0;1;0;5;5;4;0;68;84;0;1;0;12;2;8;108;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
AouarHoussemLYO;201709;1;90;1;0;0;0;0;0;0;0;0;2;1;2;1;0;1;0;3;1;0;3;36;45;0;1;1;5;4;11;75;5;0;2;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;1;0;0;0;1;0
TerrierMartinSTR;201709;1;90;1;0;0;0;0;0;0;0;0;6;2;0;1;0;2;0;0;0;5;0;21;24;0;4;1;2;1;5;43;9;3;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
MukieleNordiMTP;201709;1;90;1;0;0;0;0;0;0;1;0;0;0;4;1;1;2;1;1;1;0;1;25;34;1;3;1;7;0;5;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
AlonsoJuniorLIL;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;2;0;82;94;0;3;0;7;0;4;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
XekaDIJ;201709;1;90;1;0;0;0;0;0;0;0;0;2;1;3;0;0;2;0;2;2;2;2;24;30;0;0;0;4;1;5;46;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
MubeleFirminREN;201709;1;90;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;3;14;15;0;1;0;1;2;5;30;4;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
JovanovicVukasinBDX;201709;1;90;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;2;0;0;0;1;48;55;0;4;0;9;0;5;70;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
HaddadiOussamaDIJ;201709;1;90;1;0;0;0;0;0;0;0;0;1;0;3;1;0;0;1;1;1;0;0;22;29;0;1;0;12;0;2;47;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
NakoulmaPrejuce_NiguimbeNTE;201709;1;90;1;0;0;0;0;0;1;0;0;3;1;0;0;0;2;0;0;0;3;2;23;26;0;2;0;2;0;4;38;4;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
AraujoLuizLIL;201709;1;90;1;0;0;0;0;0;1;0;0;3;2;0;2;1;1;0;0;0;1;2;24;29;1;0;0;3;2;4;42;5;2;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
OtavioBDX;201709;1;90;1;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;6;3;2;0;38;46;0;1;0;11;0;7;56;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;3;1;0;0;0;0;0
GurtnerRegisAMN;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;36;0;0;0;16;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
AdenonKhaledAMN;201709;1;90;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;3;3;48;50;0;0;0;8;0;3;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
DibassyBakayeAMN;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;4;1;0;0;1;1;1;1;2;30;36;0;1;0;4;1;5;71;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
El_HajjamOualidAMN;201709;1;90;1;0;0;1;0;0;0;0;0;0;0;2;3;0;0;0;1;1;1;1;17;22;0;0;0;2;0;2;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N'GossoGuyAMN;201709;1;90;1;0;0;1;0;0;0;0;0;1;0;2;0;0;1;0;0;0;5;0;48;56;0;2;0;7;0;2;65;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
KamaraBingourouSTR;201709;1;90;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;26;0;0;0;9;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;6;4;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SekaErnestSTR;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;3;1;0;40;50;0;0;0;3;1;4;76;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
SalmierYoannSTR;201709;1;90;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;1;0;34;43;0;3;0;1;0;4;55;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;8;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
LalaKennySTR;201709;1;90;1;0;0;0;0;0;0;1;0;0;0;0;1;0;4;2;4;2;1;2;35;46;0;0;0;5;5;11;77;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0
AholouJean-EudesSTR;201709;1;90;1;0;0;1;0;0;1;0;0;1;1;4;0;0;0;0;4;3;0;3;33;42;0;4;0;10;2;13;62;1;1;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
LeragerLukasBDX;201709;1;90;1;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;3;2;3;3;24;37;0;6;0;5;0;12;55;6;2;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;3;0;0;0;0;0
AwaziemChidozieNTE;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;20;25;0;1;0;6;0;3;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
HerelleChristopheTRO;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;6;0;0;1;0;2;2;0;1;17;23;0;1;0;1;0;4;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CordovalJeremyTRO;201709;1;90;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;1;0;2;16;22;1;0;1;7;1;4;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DingomeTristanTRO;201709;1;90;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;2;2;1;0;18;27;0;0;0;4;0;2;43;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
ThuramMarcusGUI;201709;1;90;1;0;0;0;0;0;0;0;0;3;2;0;2;0;1;0;1;0;4;0;11;16;0;0;1;1;3;4;31;7;3;0;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
NiakhateMoussaMET;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;6;5;0;1;9;15;0;1;0;2;0;8;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;5;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
PobleteGeronimoMET;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;4;3;3;1;19;22;0;0;0;6;1;6;36;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
BourigeaudBenjaminREN;201709;1;90;1;0;0;0;0;0;0;0;0;3;0;1;6;2;1;0;2;2;3;0;37;44;0;0;1;9;1;3;62;0;0;3;0;0;0;0;0;0;0;0;0;0;3;3;2;2;0;3;0;0;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;3;0;0;0;0;3
AguilarRubenMTP;201709;1;90;1;0;0;0;0;0;0;0;0;1;0;1;5;3;3;1;2;1;0;1;12;16;3;1;3;5;0;4;42;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
MbengueAdamaCAE;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;0;7;1;1;0;3;3;2;3;16;32;1;2;1;16;3;11;76;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;1;0;0;0;0;0;6;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Toure_BalloFodeLIL;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;0;0;0;53;57;1;1;0;5;0;1;64;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
ZunguBonganiAMN;201709;1;90;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;4;3;5;1;38;49;0;0;0;6;0;5;59;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
NyamsiGerzinoREN;201709;1;90;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;1;0;1;12;16;0;6;0;4;1;10;33;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;7;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
IeEdgarLIL;201709;1;89;1;0;0;0;0;1;0;0;0;0;0;3;0;0;2;1;1;1;0;1;75;87;0;4;0;9;1;7;103;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
LienardDimitriSTR;201709;1;89;1;0;1;1;0;0;1;1;0;3;3;0;9;5;3;0;1;1;1;2;42;50;3;0;1;7;1;4;73;2;2;1;2;1;0;1;1;0;0;0;0;0;4;4;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
GouanoPrinceAMN;201709;1;89;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;2;0;0;3;2;39;49;0;4;0;5;0;6;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;9;9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
KeitaMON;201709;1;89;1;0;1;0;0;0;0;1;0;2;1;0;0;0;2;0;2;1;2;1;12;19;0;3;1;1;2;8;40;7;2;0;1;0;0;0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
UdolMatthieuMET;201709;1;89;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;3;2;2;0;12;19;0;1;0;6;1;5;48;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;7;7;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
RoussillonJeromeMTP;201709;1;89;1;0;0;1;0;0;0;0;0;1;0;1;3;0;1;0;3;3;1;1;18;25;0;1;0;3;2;7;49;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
LemarThomasMON;201709;1;89;1;0;1;0;0;0;0;0;0;3;1;0;6;1;0;0;0;0;0;1;17;20;0;0;0;2;2;3;37;1;1;2;1;0;0;0;2;0;0;0;0;0;4;2;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
BriandJimmyGUI;201709;1;89;1;0;1;0;0;0;1;0;0;6;5;0;1;0;0;0;1;1;1;2;12;18;0;0;0;4;2;5;38;6;5;1;4;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
CapellePierrickANG;201709;1;89;1;0;1;0;0;0;0;0;0;3;0;1;1;0;0;0;2;2;0;2;36;45;0;4;0;10;2;10;64;3;2;1;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;3;0;0;0;1;0
TabanouFranckGUI;201709;1;87;1;0;1;0;0;0;0;0;0;0;0;4;4;2;0;0;3;3;3;1;11;16;2;1;0;3;0;5;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
RongierValentinNTE;201709;1;87;1;0;1;0;0;0;0;0;0;0;0;1;1;1;4;0;0;0;1;0;41;44;1;3;0;5;1;4;58;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
SakaiHirokiMAR;201709;1;85;1;0;1;0;0;0;0;0;0;0;0;2;4;0;0;0;2;1;0;2;30;37;0;1;0;8;1;6;61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
MendyFerlandLYO;201709;1;84;1;0;1;0;0;0;0;1;0;1;0;0;2;0;3;0;5;3;2;1;48;54;0;3;0;8;4;13;88;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;1;1;0;0;1;0
